"User moves to a new desk. Ethernet shows 169.254.x.x, but Wi‑Fi works immediately. What is the MOST likely cause?

A. DHCP server outage
B. Wrong VLAN or port configuration on the wired switch port
C. DNS misconfiguration
D. Faulty NIC","Correct Answer: B

Command(s) to run:
ipconfig /all (Ethernet & Wi‑Fi)
ipconfig /renew (Ethernet)

What it checks:
Whether DHCP works on Wi‑Fi but not on Ethernet and whether the wired adapter can reach DHCP.

Why it works:
If DHCP works on Wi‑Fi, the DHCP server and OS are fine; the wired port/VLAN is suspect.

Success indicates:
Ethernet receives valid IP after port/VLAN fix.

Failure indicates:
Ethernet remains APIPA; DHCP unreachable from that port/VLAN.

Common pitfall:
Assuming DHCP is down because one adapter fails.","vlan::apipa msp::scenario difficulty::tier2"
"User plugs into a conference room jack and receives 169.254.x.x. Back at their desk, Ethernet works normally. What does this MOST strongly indicate?

A. Intermittent DHCP server failure
B. Conference room port mapped to a VLAN without DHCP access
C. Corrupt network driver
D. DNS issue","Correct Answer: B

Command(s) to run:
ipconfig /all (conference room)
ipconfig /all (desk)

What it checks:
IP range and DHCP behavior by physical location.

Why it works:
Location‑specific APIPA points to port/VLAN configuration, not endpoint failure.

Success indicates:
Valid IP obtained after port/VLAN correction.

Failure indicates:
APIPA persists only on conference room ports.

Common pitfall:
Reinstalling drivers instead of correlating to location.","vlan::apipa msp::scenario difficulty::tier2"
"User docks their laptop and immediately receives 169.254.x.x on Ethernet. Undocked Wi‑Fi works. What is the BEST next conclusion?

A. Laptop hardware failure
B. Dock Ethernet path is mapped to wrong VLAN or disabled port
C. DNS cache corruption
D. DHCP scope exhaustion","Correct Answer: B

Command(s) to run:
ipconfig /all (docked)
ipconfig /all (Wi‑Fi)

What it checks:
Whether DHCP works via Wi‑Fi but not via dock Ethernet.

Why it works:
Different physical paths map to different switch ports/VLANs.

Success indicates:
Valid IP after correcting dock port/VLAN.

Failure indicates:
APIPA only when docked.

Common pitfall:
Replacing the laptop when the issue is the dock/port.","vlan::apipa msp::scenario difficulty::tier2"
"User plugs PC into phone passthrough port and gets 169.254.x.x. Phone itself works. What is MOST likely?

A. DHCP server is down
B. Voice VLAN configured, data VLAN missing or misconfigured
C. DNS server issue
D. User error","Correct Answer: B

Command(s) to run:
ipconfig /all
Check adapter DHCP enabled

What it checks:
Whether the data VLAN is properly tagged/passed through the phone.

Why it works:
Phones often tag voice VLANs; PC relies on correct data VLAN passthrough.

Success indicates:
PC receives valid IP after phone or port configuration fix.

Failure indicates:
PC remains APIPA while phone works.

Common pitfall:
Assuming phone connectivity guarantees PC connectivity.","vlan::apipa msp::scenario difficulty::tier2"
"Multiple users on one floor receive 169.254.x.x, while other floors work normally. What does this suggest FIRST?

A. Global DHCP outage
B. Missing DHCP relay or VLAN misconfiguration on that floor
C. DNS failure
D. Malware spread","Correct Answer: B

Command(s) to run:
ipconfig /all (affected floor)
ipconfig /all (working floor)

What it checks:
DHCP reachability by VLAN or floor.

Why it works:
Floor‑specific failures indicate VLAN/relay configuration issues.

Success indicates:
Valid IPs after relay/VLAN fix.

Failure indicates:
APIPA persists only on affected floor.

Common pitfall:
Escalating to DHCP server team without checking VLANs.","vlan::apipa msp::scenario difficulty::tier2"
"User reports APIPA appears only after reboot, but not after sleep. What is a plausible infrastructure explanation?

A. Random Windows bug
B. Port security or switch timing issue during boot
C. DNS misconfiguration
D. Expired certificate","Correct Answer: B

Command(s) to run:
ipconfig /all after reboot
ipconfig /renew

What it checks:
DHCP behavior during full link renegotiation.

Why it works:
Switch port policies can block DHCP briefly during boot.

Success indicates:
Valid IP obtained after port config or delay adjustment.

Failure indicates:
APIPA appears consistently on reboot.

Common pitfall:
Assuming OS corruption.","vlan::apipa msp::scenario difficulty::tier2"
"User gets APIPA on wired, but receives a valid IP on guest Wi‑Fi. What is the BEST interpretation?

A. DHCP server partially down
B. Wired VLAN lacks DHCP access; guest Wi‑Fi has separate DHCP
C. DNS issue
D. Wrong password","Correct Answer: B

Command(s) to run:
ipconfig /all (wired)
ipconfig /all (Wi‑Fi)

What it checks:
DHCP behavior across network segments.

Why it works:
Different segments have different DHCP paths.

Success indicates:
Wired works after VLAN/relay fix.

Failure indicates:
Wired remains APIPA; Wi‑Fi unaffected.

Common pitfall:
Assuming DHCP is global.","vlan::apipa msp::scenario difficulty::tier2"
"User shows 169.254.x.x with DHCP Enabled = Yes. Other users are online. What should you suspect FIRST?

A. DHCP server outage
B. Client VLAN/port cannot reach DHCP
C. DNS cache issue
D. Subnet mask problem","Correct Answer: B

Command(s) to run:
ipconfig /all
ipconfig /renew

What it checks:
Whether DHCP is enabled but unreachable from the client.

Why it works:
APIPA with DHCP enabled indicates reachability issue, not disabled DHCP.

Success indicates:
Valid IP after port/VLAN correction.

Failure indicates:
Renew continues to fail.

Common pitfall:
Restarting DHCP service unnecessarily.","vlan::apipa msp::scenario difficulty::tier2"
"APIPA appears immediately after a network maintenance window. What is a likely cause?

A. User error
B. Switch/VLAN changes removed DHCP relay or access
C. DNS outage
D. Browser issue","Correct Answer: B

Command(s) to run:
ipconfig /all
Compare with known‑good VLAN

What it checks:
DHCP reachability after infrastructure changes.

Why it works:
Maintenance often affects VLAN or relay configs.

Success indicates:
Valid IP restored after rollback/fix.

Failure indicates:
APIPA persists post‑maintenance.

Common pitfall:
Assuming coincidence.","vlan::apipa msp::scenario difficulty::tier2"
"APIPA affects only one VLAN; others receive valid IPs. What does this MOST strongly indicate?

A. DHCP scope exhaustion
B. Missing or misconfigured DHCP relay on that VLAN
C. DNS failure
D. NIC driver issue","Correct Answer: B

Command(s) to run:
ipconfig /all (affected VLAN)
ipconfig /all (working VLAN)

What it checks:
DHCP reachability by VLAN.

Why it works:
Relays forward DHCP across VLANs; missing relay breaks DHCP for that segment.

Success indicates:
Valid IP after relay configuration.

Failure indicates:
APIPA continues on that VLAN.

Common pitfall:
Blaming DHCP server instead of relay.","vlan::apipa msp::scenario difficulty::tier2"
